document	FgLum	BgLum	BL	CW	WS	Syn
DofI.txt	122.96875	122.96875	61.484375	15.984375	12.0625	0.25	4714	773
Moby.txt	141.9375	141.9375	70.96875	18.21875	15.671875	0.453125	5582	1004
Turing.txt	114.59375	114.59375	57.296875	13.9375	12.921875	0.21875	4496	828
SofU.txt	136.5	136.5	68.25	17.390625	15.171875	0.28125	5342	937

